city,year,month,avg_temp_c,precipitation_mm,sunshine_hours,humidity_pct,pressure_hpa,wind_speed_ms,evapotranspiration_mm,soil_temp_c,soil_moisture_m3m3,country,region
Laos/champasak,2018,8,25.0,25.7,2.4624944444444443,93,995.2,7.0,1.83,25.8,0.428,Laos,champasak
Laos/champasak,2018,8,24.4,30.9,0.8719611111111111,95,994.2,5.7,1.43,25.3,0.429,Laos,champasak
Laos/champasak,2018,8,24.6,30.1,3.3359166666666664,93,994.8,7.9,2.04,25.3,0.428,Laos,champasak
Laos/champasak,2018,8,25.4,22.5,8.466425000000001,91,996.0,7.5,2.88,25.8,0.424,Laos,champasak
Laos/champasak,2018,8,25.9,4.4,8.705897222222221,86,994.9,9.6,3.53,26.3,0.418,Laos,champasak
Laos/champasak,2018,8,26.1,5.1,11.116033333333334,87,994.0,11.3,3.58,26.6,0.409,Laos,champasak
Laos/champasak,2018,8,26.8,0.9,12.0,84,996.2,11.0,4.16,27.4,0.4,Laos,champasak
Laos/champasak,2018,9,26.7,5.8,11.456697222222223,86,997.6,6.1,3.91,27.7,0.404,Laos,champasak
Laos/champasak,2018,9,26.8,7.6,9.844516666666667,86,995.8,6.0,3.76,27.7,0.406,Laos,champasak
Laos/champasak,2018,9,25.5,28.6,7.932952777777778,91,995.8,8.5,2.88,26.8,0.424,Laos,champasak
Laos/champasak,2018,9,25.7,15.6,11.679241666666666,90,996.8,8.6,3.42,26.7,0.423,Laos,champasak
Laos/champasak,2018,9,26.0,10.2,11.264277777777778,86,996.7,5.9,4.1,27.1,0.42,Laos,champasak
Laos/champasak,2018,9,26.6,3.5,12.0,86,994.8,5.5,4.31,27.7,0.409,Laos,champasak
Laos/champasak,2018,9,27.0,4.7,11.973091666666665,86,994.4,5.3,3.88,28.0,0.402,Laos,champasak
Laos/champasak,2018,9,26.1,6.7,7.151194444444444,89,995.4,6.8,2.91,27.3,0.403,Laos,champasak
Laos/champasak,2018,9,26.2,4.6,7.640205555555556,87,997.3,4.5,3.0,27.2,0.389,Laos,champasak
Laos/champasak,2018,9,26.0,6.9,10.179611111111111,89,999.4,5.5,3.34,27.2,0.412,Laos,champasak
Laos/champasak,2018,9,26.1,15.4,8.601894444444444,90,998.0,4.7,3.56,27.4,0.424,Laos,champasak
Laos/champasak,2018,9,25.3,33.8,9.225477777777778,92,996.4,5.0,2.8,26.7,0.428,Laos,champasak
Laos/champasak,2018,9,25.5,23.1,7.998716666666667,89,994.8,5.0,3.36,27.1,0.424,Laos,champasak
Laos/champasak,2018,9,25.7,16.5,10.941816666666666,89,995.0,6.4,3.11,27.0,0.427,Laos,champasak
Laos/champasak,2018,9,26.2,4.5,11.285530555555557,88,994.5,4.5,3.53,27.5,0.418,Laos,champasak
Laos/champasak,2018,9,26.8,4.9,10.374383333333332,86,991.7,6.2,4.04,28.1,0.406,Laos,champasak
Laos/champasak,2018,9,26.0,5.5,8.032755555555555,88,992.9,9.8,3.01,27.2,0.414,Laos,champasak
Laos/champasak,2018,9,25.2,2.9,0.7755944444444444,90,996.6,10.0,1.74,26.4,0.408,Laos,champasak
Laos/champasak,2018,9,26.2,4.9,10.005849999999999,88,998.1,4.0,3.46,27.4,0.406,Laos,champasak
Laos/champasak,2018,9,26.9,0.7,11.853702777777778,85,997.5,4.5,4.14,28.0,0.391,Laos,champasak
Laos/champasak,2018,9,26.6,2.2,11.042863888888888,85,998.2,7.1,4.0,27.9,0.393,Laos,champasak
Laos/champasak,2018,9,26.1,2.6,7.964527777777778,86,999.9,6.8,2.99,27.4,0.397,Laos,champasak
Laos/champasak,2018,9,25.9,3.3,8.869625000000001,89,1000.3,5.3,3.19,27.2,0.397,Laos,champasak
Laos/champasak,2018,9,25.8,3.9,11.657747222222222,89,999.2,4.9,3.72,27.2,0.4,Laos,champasak
Laos/champasak,2018,9,26.5,1.4,11.790519444444445,87,997.7,4.4,4.02,27.7,0.39,Laos,champasak
Laos/champasak,2018,9,27.0,0.9,11.737033333333333,85,996.7,5.2,4.09,28.2,0.383,Laos,champasak
Laos/champasak,2018,9,27.2,2.4,10.701347222222221,86,996.5,5.5,4.08,28.5,0.38,Laos,champasak
Laos/champasak,2018,9,27.0,2.7,10.990066666666666,87,996.6,5.0,4.07,28.4,0.389,Laos,champasak
Laos/champasak,2018,9,26.5,3.0,10.545086111111111,88,996.9,4.8,3.35,28.0,0.383,Laos,champasak
Laos/champasak,2018,9,26.4,4.6,11.017355555555556,90,997.2,3.3,3.44,27.7,0.386,Laos,champasak
Laos/champasak,2018,10,26.1,11.6,9.772241666666666,91,998.4,3.1,3.38,27.6,0.404,Laos,champasak
Laos/champasak,2018,10,26.3,4.3,10.77691111111111,86,998.6,6.5,4.06,27.5,0.398,Laos,champasak
Laos/champasak,2018,10,26.1,0.1,11.253100000000002,79,998.7,7.0,4.41,27.4,0.386,Laos,champasak
Laos/champasak,2018,10,26.0,2.5,9.101075,81,999.0,9.2,3.41,27.1,0.375,Laos,champasak
Laos/champasak,2018,10,25.6,0.0,10.952783333333333,81,999.6,3.8,4.33,27.1,0.369,Laos,champasak
Laos/champasak,2018,10,26.2,0.5,11.405411111111112,83,999.5,3.4,4.03,27.7,0.354,Laos,champasak
Laos/champasak,2018,10,26.2,0.4,11.345258333333334,84,999.3,3.4,4.11,27.7,0.344,Laos,champasak
Laos/champasak,2018,10,26.8,0.0,11.351530555555556,84,998.7,3.8,4.21,28.2,0.332,Laos,champasak
Laos/champasak,2018,10,27.0,0.1,11.357702777777778,82,998.4,4.0,4.28,28.3,0.32,Laos,champasak
Laos/champasak,2018,10,26.8,0.0,11.230394444444444,79,998.9,3.9,4.36,28.3,0.309,Laos,champasak
Laos/champasak,2018,10,26.6,0.2,11.169505555555556,75,1000.1,8.7,4.7,28.1,0.297,Laos,champasak
Laos/champasak,2018,10,26.2,0.4,10.690952777777778,80,1000.9,10.2,4.14,27.5,0.287,Laos,champasak
Laos/champasak,2018,10,25.8,2.6,8.725658333333334,88,1000.9,3.6,3.47,27.2,0.288,Laos,champasak
Laos/champasak,2018,10,27.0,3.4,11.05298611111111,85,1000.0,3.1,4.12,28.3,0.294,Laos,champasak
Laos/champasak,2018,10,27.3,0.4,11.0,82,1000.1,6.2,4.09,28.5,0.278,Laos,champasak
Laos/champasak,2018,10,27.1,2.0,10.080655555555555,84,999.5,4.8,3.73,28.3,0.278,Laos,champasak
Laos/champasak,2018,10,26.4,5.3,10.0962,88,998.7,4.4,3.19,27.7,0.3,Laos,champasak
Laos/champasak,2018,10,26.8,0.6,10.26178611111111,85,998.1,4.2,3.78,28.0,0.279,Laos,champasak
Laos/champasak,2018,10,26.9,4.4,11.0,85,998.7,3.1,4.02,28.2,0.286,Laos,champasak
Laos/champasak,2018,10,26.4,5.3,9.191875,85,999.8,4.6,3.84,27.9,0.313,Laos,champasak
Laos/champasak,2018,10,26.9,0.4,10.952819444444446,83,1000.8,4.9,3.98,28.1,0.315,Laos,champasak
Laos/champasak,2018,10,27.0,0.8,11.0,82,1000.0,3.6,4.1,28.3,0.29,Laos,champasak
Laos/champasak,2018,10,27.3,4.3,11.033727777777777,82,999.6,5.5,4.13,28.5,0.285,Laos,champasak
Laos/champasak,2018,10,27.0,1.1,11.038569444444445,82,1000.4,3.4,4.04,28.4,0.29,Laos,champasak
Laos/champasak,2018,10,27.5,0.7,11.043286111111112,81,1000.5,3.4,3.98,28.7,0.284,Laos,champasak
Laos/champasak,2018,10,27.0,0.0,11.047869444444444,80,1000.9,4.8,4.44,28.7,0.264,Laos,champasak
Laos/champasak,2018,10,26.7,0.1,11.0,72,1001.0,5.2,4.4,27.9,0.248,Laos,champasak
Laos/champasak,2018,10,26.4,0.3,11.0,75,1000.7,5.6,4.12,27.9,0.235,Laos,champasak
Laos/champasak,2018,10,26.3,0.0,11.0,70,999.6,11.6,5.06,27.5,0.224,Laos,champasak
Laos/champasak,2018,10,25.2,0.0,11.064633333333333,57,999.5,13.8,5.89,26.7,0.212,Laos,champasak
Laos/champasak,2018,10,24.3,0.0,11.068399999999999,59,1000.5,16.0,5.78,25.6,0.203,Laos,champasak
Laos/champasak,2018,11,24.8,0.0,11.003527777777776,57,999.9,14.8,5.87,25.8,0.195,Laos,champasak
Laos/champasak,2018,11,24.1,0.0,11.006958333333333,67,1000.4,6.9,4.71,25.7,0.189,Laos,champasak
Laos/champasak,2018,11,24.7,0.0,11.010275,71,1001.1,4.7,4.42,26.1,0.183,Laos,champasak
Laos/champasak,2018,11,25.8,0.0,11.013477777777776,73,1000.0,4.5,4.46,26.8,0.176,Laos,champasak
Laos/champasak,2018,11,26.0,0.0,11.016555555555556,72,999.0,5.0,4.56,27.1,0.172,Laos,champasak
Laos/champasak,2018,11,26.1,0.0,11.0,72,998.9,4.6,4.26,27.3,0.168,Laos,champasak
Laos/champasak,2018,11,26.3,1.0,11.0,71,999.2,5.7,4.35,27.3,0.165,Laos,champasak
Laos/champasak,2018,11,26.4,1.2,11.0,79,998.7,3.8,3.61,27.7,0.17,Laos,champasak
Laos/champasak,2018,11,26.3,1.5,8.484683333333333,83,998.7,3.6,2.75,27.3,0.182,Laos,champasak
Laos/champasak,2018,11,26.3,0.1,11.0,80,999.2,3.2,3.87,27.3,0.173,Laos,champasak
Laos/champasak,2018,11,26.9,0.0,10.998402777777779,71,999.4,4.1,4.07,27.6,0.169,Laos,champasak
Laos/champasak,2018,11,27.2,0.0,10.990997222222221,74,998.5,3.5,4.08,28.1,0.165,Laos,champasak
Laos/champasak,2018,11,27.1,0.4,10.983466666666667,77,996.9,4.4,3.68,28.3,0.162,Laos,champasak
Laos/champasak,2018,11,27.8,0.1,10.975819444444443,73,997.4,4.9,3.87,28.7,0.157,Laos,champasak
Laos/champasak,2018,11,27.5,0.4,10.65681388888889,75,998.6,5.4,3.79,28.7,0.155,Laos,champasak
Laos/champasak,2018,11,27.9,0.2,10.960194444444443,71,999.2,6.1,4.16,29.0,0.153,Laos,champasak
Laos/champasak,2018,11,28.1,0.1,10.952236111111112,69,999.1,6.6,4.09,29.3,0.149,Laos,champasak
Laos/champasak,2018,11,26.8,0.0,6.278952777777778,77,999.6,3.9,2.23,27.9,0.145,Laos,champasak
Laos/champasak,2018,11,27.4,0.0,9.84123611111111,73,1000.3,4.7,3.05,28.0,0.145,Laos,champasak
Laos/champasak,2018,11,27.4,0.3,10.927847222222223,78,1000.5,3.9,3.85,28.9,0.145,Laos,champasak
Laos/champasak,2018,11,27.4,0.0,10.919483333333334,70,999.8,6.6,4.21,28.5,0.149,Laos,champasak
Laos/champasak,2018,11,26.3,0.0,10.910897222222223,69,1000.5,9.8,4.8,27.7,0.147,Laos,champasak
Laos/champasak,2018,11,25.9,0.0,10.562286111111112,65,1001.5,18.5,5.03,27.7,0.147,Laos,champasak
Laos/champasak,2018,11,25.5,0.0,10.84321111111111,67,1000.3,9.3,4.71,27.2,0.146,Laos,champasak
Laos/champasak,2018,11,26.2,0.0,9.699549999999999,65,999.6,19.0,5.14,27.5,0.144,Laos,champasak
Laos/champasak,2018,11,25.6,0.0,9.0,57,999.8,17.5,5.11,27.0,0.143,Laos,champasak
Laos/champasak,2018,11,24.9,0.0,10.502477777777777,59,1001.6,8.8,4.03,26.6,0.142,Laos,champasak
Laos/champasak,2018,11,24.9,11.4,10.855847222222224,73,1002.0,8.1,3.94,26.5,0.225,Laos,champasak
Laos/champasak,2018,11,25.3,0.5,10.846283333333334,72,1002.7,8.6,3.72,26.6,0.213,Laos,champasak
Laos/champasak,2018,11,25.9,0.0,10.836663888888888,76,1001.7,3.3,3.7,27.2,0.201,Laos,champasak
Laos/champasak,2018,12,26.7,0.0,10.827016666666667,75,1000.2,2.9,3.64,27.9,0.187,Laos,champasak
Laos/champasak,2018,12,27.5,0.0,10.817352777777778,68,999.1,4.6,3.99,28.5,0.175,Laos,champasak
Laos/champasak,2018,12,27.3,0.0,10.807702777777779,70,999.3,3.8,3.93,28.4,0.166,Laos,champasak
Laos/champasak,2018,12,27.6,0.0,10.798083333333333,70,999.4,3.9,3.87,28.8,0.159,Laos,champasak
Laos/champasak,2018,12,27.0,0.0,10.788519444444445,74,998.5,4.5,3.87,28.5,0.154,Laos,champasak
Laos/champasak,2018,12,26.8,0.0,10.779030555555556,70,997.9,4.0,3.99,28.2,0.152,Laos,champasak
Laos/champasak,2018,12,27.2,0.1,10.769638888888888,74,998.6,3.5,3.46,28.5,0.149,Laos,champasak
Laos/champasak,2018,12,27.4,0.0,8.467088888888888,73,999.8,5.8,3.11,28.2,0.145,Laos,champasak
Laos/champasak,2018,12,26.8,1.5,10.716152777777777,69,1000.2,9.1,4.04,28.5,0.145,Laos,champasak
Laos/champasak,2018,12,26.2,0.2,10.648477777777776,74,999.7,6.0,3.6,27.9,0.148,Laos,champasak
Laos/champasak,2018,12,26.0,2.9,10.726386111111111,80,1000.4,6.7,3.53,28.2,0.147,Laos,champasak
Laos/champasak,2018,12,25.0,0.0,10.585630555555555,69,1002.2,20.9,4.82,27.3,0.158,Laos,champasak
Laos/champasak,2018,12,23.1,0.0,10.731416666666666,65,1003.1,17.8,5.01,25.9,0.149,Laos,champasak
Laos/champasak,2018,12,23.8,0.1,10.719075,65,1003.4,17.7,5.01,25.9,0.146,Laos,champasak
Laos/champasak,2018,12,24.8,0.2,10.537219444444444,66,1003.0,17.1,4.76,26.4,0.144,Laos,champasak
Laos/champasak,2018,12,25.7,0.0,10.611533333333332,66,1003.2,20.0,5.31,27.0,0.142,Laos,champasak
Laos/champasak,2018,12,24.8,0.0,10.681022222222222,63,1003.0,18.7,5.14,26.8,0.141,Laos,champasak
Laos/champasak,2018,12,24.0,0.0,10.613252777777777,65,1002.8,7.4,4.19,26.1,0.143,Laos,champasak
Laos/champasak,2018,12,24.6,0.0,10.759736111111112,70,1002.4,3.4,3.82,26.5,0.142,Laos,champasak
Laos/champasak,2018,12,25.9,0.0,10.760205555555554,67,1001.0,4.2,3.96,26.9,0.143,Laos,champasak
Laos/champasak,2018,12,26.1,0.0,10.614602777777778,69,999.2,5.0,3.97,27.1,0.141,Laos,champasak
Laos/champasak,2018,12,26.8,0.0,10.687419444444444,64,999.1,7.2,4.54,27.8,0.14,Laos,champasak
Laos/champasak,2018,12,25.4,0.0,10.468355555555556,68,999.3,6.6,4.11,27.4,0.139,Laos,champasak
Laos/champasak,2018,12,25.5,0.0,10.567202777777778,63,998.9,11.1,4.76,27.1,0.141,Laos,champasak
Laos/champasak,2018,12,25.6,0.0,10.467136111111111,67,998.3,5.7,4.12,27.5,0.139,Laos,champasak
Laos/champasak,2018,12,26.7,0.0,10.393469444444444,66,997.5,5.1,3.94,27.8,0.138,Laos,champasak
Laos/champasak,2018,12,26.2,0.0,5.977822222222223,72,997.5,5.2,2.52,27.2,0.137,Laos,champasak
Laos/champasak,2018,12,26.3,0.0,6.318438888888889,70,998.6,4.0,2.29,27.7,0.138,Laos,champasak
Laos/champasak,2018,12,25.7,0.1,9.42255,61,1000.9,11.4,3.96,27.4,0.14,Laos,champasak
Laos/champasak,2018,12,24.7,0.0,9.096672222222223,62,1003.0,17.1,4.48,27.0,0.14,Laos,champasak
Laos/champasak,2018,12,21.8,0.0,10.385897222222223,61,1004.5,23.1,5.16,24.9,0.137,Laos,champasak
Laos/champasak,2019,1,22.3,0.0,10.228399999999999,62,1004.4,21.6,5.19,24.5,0.137,Laos,champasak
Laos/champasak,2019,1,22.1,0.0,8.475625,63,1003.8,21.5,4.57,24.2,0.137,Laos,champasak
Laos/champasak,2019,1,23.1,0.1,10.167966666666667,66,1003.5,17.2,4.54,24.9,0.136,Laos,champasak
Laos/champasak,2019,1,23.8,0.0,10.085466666666667,69,1003.4,6.0,3.6,25.3,0.136,Laos,champasak
Laos/champasak,2019,1,25.2,0.3,10.372491666666667,71,1002.6,6.0,3.78,26.3,0.14,Laos,champasak
Laos/champasak,2019,1,25.9,0.0,10.36913888888889,70,1002.2,4.7,3.82,27.2,0.139,Laos,champasak
Laos/champasak,2019,1,26.3,0.0,10.727366666666665,67,1001.4,4.9,4.19,27.7,0.135,Laos,champasak
Laos/champasak,2019,1,26.5,0.0,10.867908333333334,62,1001.3,4.6,4.11,27.8,0.131,Laos,champasak
Laos/champasak,2019,1,26.9,0.0,10.172336111111113,58,1001.7,4.5,4.06,28.1,0.131,Laos,champasak
Laos/champasak,2019,1,26.2,0.0,10.396569444444445,64,1001.2,4.2,3.77,27.9,0.133,Laos,champasak
Laos/champasak,2019,1,26.6,0.0,10.49388888888889,62,1001.1,5.2,4.06,27.8,0.132,Laos,champasak
Laos/champasak,2019,1,26.5,0.0,10.456902777777778,61,1001.0,4.7,3.99,27.9,0.13,Laos,champasak
Laos/champasak,2019,1,26.2,0.0,10.700702777777778,68,1000.6,5.3,4.21,28.0,0.128,Laos,champasak
Laos/champasak,2019,1,26.1,0.0,10.868583333333333,61,999.6,6.3,4.41,27.8,0.128,Laos,champasak
Laos/champasak,2019,1,25.5,0.0,10.61823888888889,62,999.7,5.2,4.28,27.4,0.128,Laos,champasak
Laos/champasak,2019,1,25.3,0.0,10.613094444444444,63,1000.3,7.0,4.47,27.2,0.13,Laos,champasak
Laos/champasak,2019,1,24.6,0.2,10.822149999999999,61,1001.3,17.4,5.22,27.0,0.132,Laos,champasak
Laos/champasak,2019,1,24.3,0.0,10.673316666666667,63,1001.6,10.7,4.41,26.3,0.135,Laos,champasak
Laos/champasak,2019,1,25.3,0.0,10.917516666666666,59,1000.6,5.7,4.42,26.7,0.135,Laos,champasak
Laos/champasak,2019,1,25.8,0.0,10.5904,60,1000.3,7.5,4.69,27.2,0.133,Laos,champasak
Laos/champasak,2019,1,25.8,0.0,10.755916666666668,61,1001.3,11.3,5.02,27.5,0.132,Laos,champasak
Laos/champasak,2019,1,24.5,0.0,10.6141,58,1002.8,17.5,5.39,26.8,0.132,Laos,champasak
Laos/champasak,2019,1,23.6,0.0,10.809941666666667,60,1002.7,8.3,4.9,26.0,0.131,Laos,champasak
Laos/champasak,2019,1,23.2,0.0,10.9593,59,1002.4,4.9,4.28,25.4,0.131,Laos,champasak
Laos/champasak,2019,1,23.5,0.0,10.966991666666667,52,1003.0,8.2,5.14,25.1,0.13,Laos,champasak
Laos/champasak,2019,1,23.2,0.0,10.833358333333333,55,1003.6,10.0,5.13,25.1,0.132,Laos,champasak
Laos/champasak,2019,1,23.2,0.0,10.911405555555556,58,1003.8,6.4,4.37,25.4,0.131,Laos,champasak
Laos/champasak,2019,1,23.2,0.0,10.988625,61,1002.7,6.5,4.58,25.2,0.131,Laos,champasak
Laos/champasak,2019,1,24.0,0.0,10.995330555555556,63,1001.9,4.6,4.36,26.0,0.129,Laos,champasak
Laos/champasak,2019,1,25.1,0.0,10.931872222222221,61,1001.8,5.6,4.61,26.8,0.128,Laos,champasak
Laos/champasak,2019,1,26.3,0.0,10.938158333333334,54,1001.8,9.6,5.54,27.4,0.129,Laos,champasak
Laos/champasak,2019,2,24.9,0.0,11.013830555555556,58,1002.3,6.4,4.66,27.1,0.13,Laos,champasak
Laos/champasak,2019,2,25.0,0.0,10.94988888888889,62,1001.0,4.1,4.39,27.1,0.13,Laos,champasak
Laos/champasak,2019,2,26.9,0.0,10.955325,54,1001.0,6.4,4.9,27.8,0.132,Laos,champasak
Laos/champasak,2019,2,27.9,0.0,10.960452777777776,55,1000.9,8.0,5.12,28.6,0.131,Laos,champasak
Laos/champasak,2019,2,28.3,0.0,10.965280555555555,59,1000.5,7.7,4.93,29.1,0.133,Laos,champasak
Laos/champasak,2019,2,28.1,0.0,10.969791666666667,61,999.2,9.1,5.03,29.4,0.136,Laos,champasak
Laos/champasak,2019,2,27.8,0.0,11.042961111111111,63,999.8,7.3,4.84,28.9,0.138,Laos,champasak
Laos/champasak,2019,2,28.4,0.0,11.046713888888888,62,999.4,5.7,4.8,29.1,0.139,Laos,champasak
Laos/champasak,2019,2,28.3,0.0,11.050144444444443,62,999.5,7.5,4.93,29.3,0.139,Laos,champasak
Laos/champasak,2019,2,28.4,0.0,11.053222222222221,61,1001.4,8.2,5.02,29.6,0.14,Laos,champasak
Laos/champasak,2019,2,28.4,0.1,10.987411111111111,62,1003.1,7.3,4.53,30.0,0.139,Laos,champasak
Laos/champasak,2019,2,26.4,0.0,11.19523888888889,54,1004.3,5.1,4.86,28.6,0.139,Laos,champasak
Laos/champasak,2019,2,26.4,0.0,11.128797222222222,60,1003.7,5.1,4.61,28.3,0.134,Laos,champasak
Laos/champasak,2019,2,27.0,0.0,11.198727777777778,54,1001.8,7.5,5.08,28.4,0.133,Laos,champasak
Laos/champasak,2019,2,27.2,0.0,11.20003611111111,53,1001.6,6.9,5.08,28.7,0.132,Laos,champasak
Laos/champasak,2019,2,27.0,0.0,11.201086111111112,53,1001.5,6.9,5.04,28.4,0.131,Laos,champasak
Laos/champasak,2019,2,26.5,0.2,11.133941666666667,59,999.9,9.4,4.77,27.9,0.134,Laos,champasak
Laos/champasak,2019,2,27.0,0.3,11.066755555555556,63,999.6,8.0,4.36,28.0,0.139,Laos,champasak
Laos/champasak,2019,2,27.7,0.2,11.067258333333333,63,1000.6,6.9,4.45,28.7,0.137,Laos,champasak
Laos/champasak,2019,2,28.3,0.3,10.999897222222222,63,1002.2,8.0,4.72,29.4,0.135,Laos,champasak
Laos/champasak,2019,2,29.0,0.2,11.135188888888889,60,1001.5,6.5,4.61,30.1,0.134,Laos,champasak
Laos/champasak,2019,2,28.3,0.0,11.269944444444445,63,999.2,6.9,4.31,29.7,0.133,Laos,champasak
Laos/champasak,2019,2,28.6,0.0,11.067222222222222,57,998.5,8.3,4.99,30.2,0.131,Laos,champasak
Laos/champasak,2019,2,27.1,1.4,7.3822527777777776,69,998.9,6.6,2.78,28.7,0.138,Laos,champasak
Laos/champasak,2019,2,28.1,0.1,11.335097222222222,61,999.2,8.0,4.8,29.3,0.142,Laos,champasak
Laos/champasak,2019,2,28.0,0.0,11.265894444444445,60,999.3,6.7,4.92,29.8,0.139,Laos,champasak
Laos/champasak,2019,2,28.0,0.0,11.394741666666667,60,997.9,5.9,4.88,29.6,0.134,Laos,champasak
Laos/champasak,2019,2,28.5,0.0,11.456280555555555,55,997.7,7.5,5.22,30.2,0.131,Laos,champasak
Laos/champasak,2019,3,28.7,0.0,11.517627777777777,54,998.4,7.3,5.33,30.2,0.129,Laos,champasak
Laos/champasak,2019,3,28.4,0.0,11.511841666666665,52,997.1,9.9,5.89,30.1,0.132,Laos,champasak
Laos/champasak,2019,3,28.6,0.0,11.505955555555555,55,996.3,8.6,5.46,29.9,0.136,Laos,champasak
Laos/champasak,2019,3,28.3,0.0,11.433208333333335,59,996.3,9.4,5.31,29.7,0.138,Laos,champasak
Laos/champasak,2019,3,28.8,0.3,11.293772222222223,59,997.3,8.7,5.01,29.8,0.138,Laos,champasak
Laos/champasak,2019,3,28.7,0.0,11.55448888888889,57,998.4,7.7,5.47,30.0,0.138,Laos,champasak
Laos/champasak,2019,3,28.8,0.0,11.681516666666667,50,998.1,7.5,5.74,29.9,0.137,Laos,champasak
Laos/champasak,2019,3,28.0,0.0,11.675155555555556,55,998.3,9.8,5.55,29.6,0.135,Laos,champasak
Laos/champasak,2019,3,29.1,0.0,11.668800000000001,54,998.0,9.4,5.58,30.1,0.136,Laos,champasak
Laos/champasak,2019,3,29.0,0.0,11.662416666666665,57,998.6,8.3,4.93,30.0,0.138,Laos,champasak
Laos/champasak,2019,3,29.8,0.0,11.589588888888889,55,998.7,6.0,5.01,30.5,0.137,Laos,champasak
Laos/champasak,2019,3,28.9,0.0,11.716102777777778,57,998.5,9.4,5.15,30.1,0.132,Laos,champasak
Laos/champasak,2019,3,29.3,0.2,11.510547222222222,59,999.7,12.0,5.18,30.5,0.128,Laos,champasak
Laos/champasak,2019,3,29.0,0.1,11.849791666666667,65,1000.8,10.8,4.93,30.5,0.129,Laos,champasak
Laos/champasak,2019,3,28.5,1.0,11.089247222222223,67,1001.3,7.2,4.06,30.5,0.131,Laos,champasak
Laos/champasak,2019,3,28.0,0.0,11.82355,66,1001.1,4.7,4.81,30.2,0.14,Laos,champasak
Laos/champasak,2019,3,28.5,0.0,11.885177777777777,61,1000.7,6.0,4.86,30.4,0.135,Laos,champasak
Laos/champasak,2019,3,29.1,0.0,11.89691388888889,55,999.4,8.1,5.37,30.9,0.132,Laos,champasak
Laos/champasak,2019,3,29.3,0.0,11.908583333333334,51,998.5,10.0,6.12,31.1,0.134,Laos,champasak
Laos/champasak,2019,3,28.9,0.0,11.920166666666667,56,997.9,8.7,5.69,30.7,0.133,Laos,champasak
Laos/champasak,2019,3,29.4,0.1,11.79345,59,997.6,7.2,5.19,30.9,0.133,Laos,champasak
Laos/champasak,2019,3,30.1,0.0,11.943563888888889,62,997.3,9.5,5.18,31.4,0.132,Laos,champasak
Laos/champasak,2019,3,29.9,0.9,11.62668888888889,64,997.7,7.9,4.64,31.4,0.134,Laos,champasak
Laos/champasak,2019,3,27.5,0.9,2.4932166666666666,75,998.8,3.9,1.94,29.3,0.173,Laos,champasak
Laos/champasak,2019,3,27.8,4.7,10.158922222222223,75,999.8,5.5,3.58,29.3,0.206,Laos,champasak
Laos/champasak,2019,3,27.9,0.0,11.991830555555554,75,1000.5,4.4,4.54,29.4,0.26,Laos,champasak
Laos/champasak,2019,3,29.4,0.0,12.0,58,1000.0,6.9,5.39,30.3,0.224,Laos,champasak
Laos/champasak,2019,3,29.6,0.2,11.975747222222223,58,998.7,9.8,5.72,30.6,0.198,Laos,champasak
Laos/champasak,2019,3,28.3,2.8,11.538394444444444,75,997.3,6.7,4.03,29.8,0.197,Laos,champasak
Laos/champasak,2019,3,29.1,0.4,11.427047222222223,70,997.4,8.0,4.95,30.1,0.201,Laos,champasak
Laos/champasak,2019,3,26.8,6.0,7.922983333333334,81,999.8,10.5,3.37,28.7,0.249,Laos,champasak
Laos/champasak,2019,4,26.6,3.6,9.81558888888889,81,1000.4,5.9,3.9,28.5,0.264,Laos,champasak
Laos/champasak,2019,4,27.3,0.2,11.149766666666668,73,1000.2,6.1,4.51,28.7,0.293,Laos,champasak
Laos/champasak,2019,4,27.8,1.9,10.169741666666667,73,999.7,6.9,4.49,28.9,0.255,Laos,champasak
Laos/champasak,2019,4,27.2,1.8,9.82606111111111,80,1000.2,5.9,3.7,28.6,0.273,Laos,champasak
Laos/champasak,2019,4,28.2,0.4,11.608822222222223,72,999.6,6.3,4.72,29.4,0.253,Laos,champasak
Laos/champasak,2019,4,28.8,0.0,11.069161111111113,70,999.1,6.8,4.68,30.0,0.221,Laos,champasak
Laos/champasak,2019,4,29.4,0.2,12.0,66,998.5,7.1,5.27,30.5,0.202,Laos,champasak
Laos/champasak,2019,4,29.4,0.6,11.763352777777778,69,997.8,6.0,4.51,30.8,0.184,Laos,champasak
Laos/champasak,2019,4,30.2,1.4,11.8687,66,997.4,9.3,5.26,31.5,0.177,Laos,champasak
Laos/champasak,2019,4,30.3,2.0,12.0,66,997.3,9.1,5.29,32.0,0.165,Laos,champasak
Laos/champasak,2019,4,30.6,1.3,11.386602777777776,66,995.9,8.8,5.25,31.7,0.156,Laos,champasak
Laos/champasak,2019,4,30.7,1.2,11.77175,67,996.0,10.0,5.11,32.3,0.149,Laos,champasak
Laos/champasak,2019,4,30.3,0.4,9.790188888888888,68,997.4,11.2,5.1,32.5,0.145,Laos,champasak
Laos/champasak,2019,4,29.5,5.8,9.828658333333333,72,998.1,11.1,4.97,32.1,0.15,Laos,champasak
Laos/champasak,2019,4,29.1,2.3,10.514958333333333,76,998.0,6.2,4.41,30.9,0.167,Laos,champasak
Laos/champasak,2019,4,30.4,2.4,11.166894444444445,69,997.6,6.1,4.89,31.9,0.17,Laos,champasak
